is_active,repetition,iteration,feature,first_option_value,second_option_value,taskID,threads,ref,rc_lookahead,no_8x8dct,no_cabac,no_deblock,no_mbtree,no_fast_pskip,no_mixed_refs
True,7,10,,,,538,8,8,160,0,0,0,0,0,1
True,7,10,,,,920,2,8,40,0,1,1,1,0,1
True,7,10,,,,1210,8,8,160,0,0,1,1,1,1
True,7,10,,,,1221,2,1,160,1,1,1,1,0,0
True,7,10,,,,1373,1,1,40,1,0,0,0,1,0
True,7,10,,,,1604,8,4,40,1,1,1,1,1,1
True,7,10,,,,1640,2,8,0,1,1,0,0,1,1
True,7,11,,,,1465,2,16,160,0,1,1,1,0,1
True,7,12,,,,946,8,8,160,1,1,0,0,1,0
True,7,13,,,,1822,8,16,0,1,0,1,1,0,0
True,7,14,,,,768,2,4,160,0,0,1,1,1,0
True,7,15,,,,1477,2,2,40,0,1,1,0,1,1
True,7,16,,,,1738,8,2,160,1,1,0,0,1,0
True,7,17,,,,1357,4,8,40,1,0,0,1,1,1
True,7,18,,,,1182,8,4,0,1,0,0,1,1,1
True,7,19,,,,185,1,16,0,0,1,1,1,0,0
True,7,20,,,,1650,1,1,40,1,0,1,0,0,0
True,7,21,,,,506,1,1,10,0,1,1,1,1,0
True,7,22,,,,1613,2,1,10,1,0,1,0,0,1
True,7,23,,,,955,4,16,10,0,1,1,0,0,1
True,7,24,,,,1105,1,1,10,1,0,0,1,0,1
True,7,25,,,,1618,8,2,0,0,0,0,1,0,0
True,7,26,,,,1098,2,8,0,0,0,0,1,0,0
True,7,27,,,,177,1,2,10,0,0,0,1,1,0
True,7,28,,,,1930,8,8,0,0,0,0,1,0,0
True,7,29,,,,540,1,1,0,1,1,0,0,0,0
True,7,30,,,,1859,2,2,40,0,1,1,0,0,1
True,7,31,,,,1228,4,16,10,1,1,0,1,1,0
True,7,32,,,,253,2,8,10,1,0,0,1,1,1
True,7,33,,,,348,2,2,10,1,1,1,1,1,1
True,7,34,,,,369,8,2,0,1,0,0,1,1,0
True,7,35,,,,1216,1,4,10,1,0,1,1,1,1
True,7,36,,,,925,8,8,10,0,0,1,0,0,0
True,7,37,,,,559,2,2,40,1,0,1,1,1,0
True,7,38,,,,909,8,16,0,1,1,0,0,0,1
True,7,39,,,,394,2,8,10,1,0,1,1,1,0
True,7,40,,,,1036,1,8,40,1,1,1,0,1,0
True,7,41,,,,1381,1,1,0,0,1,1,1,1,0
True,7,42,,,,1142,2,8,10,0,1,0,0,0,1
True,7,43,,,,828,4,1,40,1,1,0,1,1,0
True,7,44,,,,1074,2,1,40,0,0,0,0,1,1
True,7,45,,,,735,8,8,40,1,1,0,1,0,1
True,7,46,,,,1197,1,8,10,0,1,1,1,0,1
True,7,47,,,,1431,1,8,0,1,1,1,0,1,0
True,7,48,,,,542,1,16,40,1,1,1,1,1,1
True,7,49,,,,1545,8,2,40,1,1,1,1,0,0
True,7,50,,,,214,4,1,40,1,0,1,0,0,0
True,8,10,,,,49,1,16,160,0,1,1,1,0,1
True,8,10,,,,134,1,4,10,0,0,1,1,0,1
True,8,10,,,,137,4,8,40,1,1,1,0,0,1
True,8,10,,,,362,8,16,40,1,1,1,1,0,1
True,8,10,,,,452,2,16,10,1,0,1,1,0,0
True,8,10,,,,852,1,1,160,0,0,0,0,1,0
True,8,10,,,,987,8,16,160,1,1,0,1,0,0
True,8,10,,,,1365,2,8,40,1,0,0,1,1,0
True,8,10,,,,1385,1,1,160,0,1,0,1,1,0
True,8,10,,,,1728,4,1,10,1,0,1,1,1,0
True,8,11,,,,1856,8,16,160,0,0,1,1,0,0
True,8,12,,,,50,4,16,10,0,1,1,1,1,1
True,8,13,,,,569,4,8,0,1,1,1,1,1,1
True,8,14,,,,415,8,1,10,0,0,0,0,1,0
True,8,15,,,,783,2,2,160,1,0,1,0,1,1
True,8,16,,,,464,1,2,160,0,1,0,0,1,0
True,8,17,,,,1394,4,8,160,1,1,1,1,1,1
True,8,18,,,,1738,8,2,160,1,1,0,0,1,0
True,8,19,,,,673,8,2,160,0,0,0,1,0,1
True,8,20,,,,1134,2,4,0,1,1,0,1,0,0
True,8,21,,,,858,1,16,40,0,1,0,1,1,1
True,8,22,,,,353,4,8,10,0,1,1,0,1,0
True,8,23,,,,1980,8,8,10,0,1,0,1,1,1
True,8,24,,,,971,8,4,40,0,1,0,0,1,0
True,8,25,,,,136,8,4,40,1,1,0,1,0,1
True,8,26,,,,1874,2,1,160,0,1,1,0,1,0
True,8,27,,,,1373,1,1,40,1,0,0,0,1,0
True,8,28,,,,366,2,4,40,1,0,1,0,1,0
True,8,29,,,,1908,4,2,40,1,1,0,0,0,0
True,8,30,,,,1912,8,16,10,0,0,0,1,0,0
True,8,31,,,,1347,4,16,0,1,1,0,1,0,1
True,8,32,,,,833,1,8,0,0,0,0,0,1,1
True,8,33,,,,834,4,4,160,0,1,1,1,1,0
True,8,34,,,,457,1,8,0,1,1,0,1,1,1
True,8,35,,,,445,4,8,10,1,0,1,0,1,0
True,8,36,,,,274,2,4,160,0,0,0,0,1,0
True,8,37,,,,140,8,16,40,1,0,0,1,0,0
True,8,38,,,,1388,2,4,40,0,1,0,1,1,1
True,8,39,,,,147,8,4,0,1,0,1,0,0,1
True,8,40,,,,994,4,2,10,1,1,1,0,1,0
True,8,41,,,,174,1,1,160,0,0,1,0,1,0
True,8,42,,,,273,2,4,40,0,0,0,1,1,1
True,8,43,,,,956,8,4,10,0,1,0,1,0,1
True,8,44,,,,626,1,4,10,0,1,1,0,0,0
True,8,45,,,,117,2,4,10,1,1,1,0,1,1
True,8,46,,,,1564,8,4,0,0,0,1,1,0,0
True,8,47,,,,1382,8,2,10,0,1,1,0,1,1
True,8,48,,,,1117,1,4,40,0,0,0,0,1,0
True,8,49,,,,1093,4,4,10,0,1,1,1,0,0
True,8,50,,,,1940,2,16,10,0,0,1,1,1,0
True,9,10,,,,57,1,4,10,1,1,0,1,0,0
True,9,10,,,,349,4,4,10,1,0,0,1,0,0
True,9,10,,,,383,1,2,160,0,1,0,1,1,0
True,9,10,,,,502,4,8,40,1,0,1,1,1,0
True,9,10,,,,578,1,1,160,1,1,1,1,0,0
True,9,10,,,,639,8,1,10,0,0,1,1,1,0
