is_active,repetition,iteration,feature,first_option_value,second_option_value,taskID,threads,ref,rc_lookahead,no_8x8dct,no_cabac,no_deblock,no_mbtree,no_fast_pskip,no_mixed_refs
False,2,25,,,,1938,1,1,0,0,1,1,0,1,0
False,2,30,,,,97,2,8,10,1,1,1,0,1,0
False,2,30,,,,511,2,4,160,1,1,0,0,1,0
False,2,30,,,,778,8,2,160,0,1,0,1,1,1
False,2,30,,,,944,1,1,40,0,1,1,0,0,1
False,2,30,,,,1080,2,1,40,1,1,0,0,1,0
False,2,35,,,,122,2,2,10,1,0,0,1,1,0
False,2,35,,,,924,1,4,40,0,0,0,1,0,0
False,2,35,,,,1352,2,1,10,1,1,1,1,0,1
False,2,35,,,,1604,8,4,40,1,1,1,1,1,1
False,2,35,,,,1663,1,2,0,1,0,1,1,0,1
False,2,40,,,,52,1,1,0,1,0,0,0,0,1
False,2,40,,,,766,4,8,40,1,0,0,1,1,0
False,2,40,,,,978,2,2,160,1,1,0,1,0,0
False,2,40,,,,1077,2,8,40,1,0,0,0,0,0
False,2,40,,,,1920,1,1,10,1,1,0,1,1,1
False,2,45,,,,125,1,8,40,0,1,1,1,1,0
False,2,45,,,,881,2,1,0,1,1,1,1,1,0
False,2,45,,,,1304,1,16,40,0,1,1,1,1,1
False,2,45,,,,1572,8,16,0,0,1,1,0,1,1
False,2,45,,,,1623,2,1,160,1,0,0,1,0,0
False,2,50,,,,1133,1,4,10,0,1,1,0,1,0
False,2,50,,,,1270,2,1,0,0,1,0,0,1,0
False,2,50,,,,1526,1,8,40,0,0,1,0,1,1
False,2,50,,,,1531,4,4,10,1,1,0,0,1,1
False,2,50,,,,1579,2,8,10,0,1,0,0,0,1
False,2,55,,,,449,4,2,160,0,1,1,0,1,0
False,2,55,,,,498,1,4,40,0,1,1,0,0,1
False,2,55,,,,1227,4,1,0,1,0,0,1,0,0
False,2,55,,,,1384,1,4,10,1,1,0,1,0,0
False,2,55,,,,1908,4,2,40,1,1,0,0,0,0
False,2,60,,,,613,2,8,10,1,1,0,1,1,0
False,2,60,,,,685,8,16,10,1,0,1,1,1,1
False,2,60,,,,1620,1,4,10,1,0,0,1,0,0
False,2,60,,,,1939,4,8,0,1,1,0,0,1,0
False,2,60,,,,1982,1,16,160,1,0,1,1,1,0
False,2,65,,,,133,8,16,0,0,1,1,1,1,0
False,2,65,,,,301,4,8,40,1,1,1,1,1,0
False,2,65,,,,453,2,4,0,0,0,0,0,0,0
False,2,65,,,,654,8,8,40,1,0,0,1,0,0
False,2,65,,,,1320,4,2,160,0,1,1,0,1,0
False,2,70,,,,533,8,16,0,0,0,0,0,0,0
False,2,70,,,,837,4,4,0,1,0,0,0,0,0
False,2,70,,,,910,4,8,40,0,1,0,1,0,0
False,2,70,,,,1434,2,4,0,1,0,1,1,1,0
False,2,70,,,,1568,4,8,40,1,1,0,1,0,1
False,2,75,,,,256,4,4,0,0,0,0,0,0,1
False,2,75,,,,362,8,16,40,1,1,1,1,0,1
False,2,75,,,,593,2,8,10,0,1,1,1,0,1
False,2,75,,,,1114,2,4,40,1,0,0,0,0,0
False,2,75,,,,1356,1,4,10,1,0,1,0,1,1
False,2,80,,,,363,4,16,0,1,1,0,1,0,1
False,2,80,,,,478,1,2,0,1,0,1,0,0,1
False,2,80,,,,1243,4,8,0,1,0,1,1,0,0
False,2,80,,,,1358,1,1,40,0,0,1,1,0,0
False,2,80,,,,1619,2,2,0,1,0,1,0,0,1
False,2,85,,,,369,8,2,0,1,0,0,1,1,0
False,2,85,,,,470,2,2,0,1,0,1,0,0,0
False,2,85,,,,1119,2,1,40,1,1,1,0,1,1
False,2,85,,,,1296,4,1,160,1,1,1,0,0,0
False,2,85,,,,1598,8,8,40,0,1,1,0,0,0
False,2,90,,,,407,8,4,40,0,0,0,1,0,1
False,2,90,,,,765,1,2,40,0,1,0,1,0,0
False,2,90,,,,948,1,1,160,0,1,1,0,1,0
False,2,90,,,,1335,2,8,10,0,1,1,0,0,0
False,2,90,,,,1584,8,16,0,0,0,1,0,1,0
False,2,95,,,,436,8,16,40,1,0,0,0,1,0
False,2,95,,,,437,8,1,40,0,1,0,0,1,0
False,2,95,,,,1200,8,1,10,1,0,1,1,1,1
False,2,95,,,,1239,1,4,40,0,1,0,0,0,0
False,2,95,,,,1589,4,8,10,1,1,0,1,0,0
False,2,100,,,,680,8,4,10,1,0,0,1,1,0
False,2,100,,,,1106,2,16,40,0,1,0,1,0,1
False,2,100,,,,1487,4,1,0,0,1,0,0,0,1
False,2,100,,,,1595,1,8,160,1,0,1,0,1,0
False,2,100,,,,1799,4,8,160,0,1,1,1,1,1
False,3,10,,,,257,1,2,0,1,1,0,1,0,1
False,3,10,,,,660,8,4,160,1,1,0,1,1,0
False,3,10,,,,790,4,1,10,1,1,1,1,1,1
False,3,10,,,,953,8,4,40,0,0,0,0,0,0
False,3,10,,,,969,2,16,0,1,0,0,0,1,0
False,3,10,,,,1022,2,1,160,1,1,0,0,0,0
False,3,10,,,,1274,4,8,40,0,1,1,1,1,1
False,3,10,,,,1668,8,2,160,0,0,1,0,1,0
False,3,10,,,,1689,8,16,10,1,1,0,1,0,0
False,3,10,,,,1899,8,8,40,1,1,1,0,0,0
False,3,15,,,,339,2,4,10,1,1,0,1,1,1
False,3,15,,,,707,1,8,0,1,1,0,1,1,1
False,3,15,,,,1643,4,8,40,1,1,0,0,0,0
False,3,15,,,,1839,4,2,0,0,1,1,0,0,1
False,3,15,,,,1936,4,2,0,1,0,0,0,0,1
False,3,20,,,,381,1,2,10,0,1,1,0,0,1
False,3,20,,,,891,8,16,0,1,0,0,0,1,1
False,3,20,,,,1570,8,2,10,0,1,1,1,0,0
False,3,20,,,,1598,8,8,40,0,1,1,0,0,0
False,3,20,,,,1711,2,8,160,0,0,1,0,1,0
False,3,25,,,,258,4,4,0,1,1,1,1,1,1
False,3,25,,,,1051,2,4,0,1,1,0,0,0,1
False,3,25,,,,1532,2,16,160,0,0,0,1,1,1
False,3,25,,,,1613,2,1,10,1,0,1,0,0,1
False,3,25,,,,1909,4,8,40,0,0,0,1,1,0
False,3,30,,,,385,1,16,0,0,1,1,1,1,1
False,3,30,,,,563,2,8,0,0,1,0,0,1,0
False,3,30,,,,879,2,4,10,1,0,1,0,0,1
False,3,30,,,,1002,1,16,0,0,0,0,0,0,1
False,3,30,,,,1183,4,4,10,0,0,1,1,1,0
False,3,35,,,,509,2,16,160,1,1,0,1,0,0
False,3,35,,,,513,1,1,10,0,1,0,1,0,1
False,3,35,,,,868,2,8,160,0,0,1,0,1,0
False,3,35,,,,957,1,1,160,0,0,0,0,1,1
False,3,35,,,,1641,8,4,10,0,1,1,0,0,0
False,3,40,,,,184,1,8,160,1,1,0,0,0,0
False,3,40,,,,260,1,4,160,0,0,0,1,0,0
False,3,40,,,,607,2,2,0,1,1,0,1,1,1
False,3,40,,,,734,2,4,10,1,1,1,1,1,0
False,3,40,,,,862,1,1,10,1,0,0,1,0,0
False,3,45,,,,662,8,16,160,1,1,1,1,0,0
False,3,45,,,,852,1,1,160,0,0,0,0,1,0
False,3,45,,,,1437,4,1,0,1,1,0,1,1,1
False,3,45,,,,1694,8,2,10,1,1,0,1,1,1
False,3,45,,,,1877,4,16,160,1,0,1,1,1,0
False,3,50,,,,521,4,1,40,1,1,1,0,0,1
False,3,50,,,,643,4,8,0,1,0,1,1,0,0
False,3,50,,,,1404,8,16,160,1,1,1,1,1,1
False,3,50,,,,1577,4,1,10,1,1,0,0,1,0
False,3,50,,,,1887,2,4,10,0,0,1,1,1,0
False,3,55,,,,547,4,4,10,0,0,0,0,0,1
False,3,55,,,,793,4,4,0,1,0,1,1,0,0
False,3,55,,,,1367,2,16,0,1,0,1,1,0,1
False,3,55,,,,1683,4,1,40,0,1,1,1,1,0
False,3,55,,,,1799,4,8,160,0,1,1,1,1,1
False,3,60,,,,624,1,16,10,0,0,0,1,1,0
False,3,60,,,,838,2,8,160,0,1,1,0,0,1
False,3,60,,,,866,1,8,160,0,0,0,0,1,0
False,3,60,,,,1031,2,1,40,1,1,0,0,0,0
False,3,60,,,,1975,2,1,40,0,1,1,1,1,0
False,3,65,,,,185,1,16,0,0,1,1,1,0,0
False,3,65,,,,665,1,1,160,0,0,0,0,1,0
False,3,65,,,,1016,8,4,10,0,1,1,1,1,1
False,3,65,,,,1506,2,8,160,0,0,1,1,0,0
False,3,65,,,,1572,8,16,0,0,1,1,0,1,1
False,3,70,,,,276,4,2,160,0,1,0,0,1,0
False,3,70,,,,1032,2,8,10,1,1,1,0,1,0
False,3,70,,,,1150,8,16,160,0,0,1,0,1,1
False,3,70,,,,1454,2,1,160,1,1,0,0,1,0
False,3,70,,,,1922,8,1,160,0,1,0,1,0,0
False,3,75,,,,415,8,1,10,0,0,0,0,1,0
False,3,75,,,,1028,8,16,0,1,1,1,0,1,1
False,3,75,,,,1348,4,4,160,0,1,1,1,1,0
False,3,75,,,,1676,2,2,160,0,0,0,0,1,1
False,3,75,,,,1720,1,4,160,1,1,0,1,0,0
False,3,80,,,,1023,2,1,0,1,1,1,1,1,0
False,3,80,,,,1281,8,2,160,0,0,1,0,0,1
False,3,80,,,,1536,2,16,40,1,0,1,1,1,0
False,3,80,,,,1650,1,1,40,1,0,1,0,0,0
False,3,80,,,,1752,4,1,160,1,1,1,0,1,1
False,3,85,,,,118,4,16,0,0,1,1,0,0,1
