taskID,method,time,energy,threads,ref,rc_lookahead,no_8x8dct,no_cabac,no_deblock,no_mbtree,no_fast_pskip,no_mixed_refs
1075,system,1192.753247260955,1733.755439242137,2,8,40,0,1,0,0,0,0
1076,system,660.4012098311481,877.3305928209056,8,8,40,1,1,1,1,0,1
1077,system,1161.1987533568417,1685.2302459673003,2,8,40,1,0,0,0,0,0
1078,system,757.4264812468823,1094.8687184522612,2,2,40,1,1,1,1,1,1
1079,system,1036.761579513541,1325.769215806558,1,2,160,1,1,1,0,0,0
1080,system,588.3939909934461,844.7974079215462,2,1,40,1,1,0,0,1,0
1081,system,586.8583950995667,790.9987757362801,4,2,10,1,1,1,0,0,0
1082,system,1719.9821901319588,2408.6434924385594,4,16,40,0,0,1,1,1,0
1083,system,437.8458490371143,578.4921448919378,8,1,40,0,1,1,0,1,0
1084,system,1515.0936322212092,1927.5065784060043,1,8,160,0,1,0,1,0,1
1085,system,1030.3582987784455,1502.9731268856783,2,8,10,1,0,1,1,0,1
1086,system,1084.6207590101933,1503.6556430142873,4,8,10,1,1,0,1,1,0
1087,system,624.0745573043008,829.6198175781922,8,8,40,1,1,0,0,0,1
1088,system,568.569792270583,749.2382330508849,8,2,10,0,0,0,1,0,0
1089,system,613.0295281409351,808.4218254514133,8,4,10,1,1,1,1,0,0
1090,system,427.56666183465944,566.0324974990159,8,1,10,0,0,0,0,0,0
1091,system,552.5039072035995,725.8032978529137,8,4,40,0,0,1,1,1,1
1092,system,851.5448036193776,1089.865704807524,1,1,0,1,1,0,1,0,0
1093,system,739.8567299841955,1010.4823361085166,4,4,10,0,1,1,1,0,0
1094,system,1343.6456861494216,1815.9164657181605,8,16,10,0,1,1,1,1,0
1095,system,452.2773475646349,591.7757154482742,8,1,0,0,1,0,1,0,0
1096,system,429.2685699462321,572.3375983634677,8,1,10,1,1,1,0,1,1
1097,system,495.12954330437736,658.9541184488675,4,1,160,1,1,0,1,0,1
1098,system,1350.9480094908618,1961.2895102988573,2,8,0,0,0,0,1,0,0
1099,system,458.93866491311496,603.7548933255008,8,1,0,1,0,1,0,0,0
1100,system,856.4792122839742,1152.0693072557797,8,16,40,0,1,1,0,0,1
1101,system,854.2224683760865,1239.17451945401,2,4,40,0,1,0,1,1,1
1102,system,954.259404182353,1386.3600327408933,2,8,40,1,0,0,0,0,1
1103,system,728.4135007857377,975.3430334366225,4,8,160,1,0,1,0,0,1
1104,system,1646.0372200012068,2100.4030083012262,1,8,0,0,0,0,0,1,1
1105,system,869.6803255081103,1109.3675836255534,1,1,10,1,0,0,1,0,1
1106,system,1469.404345512271,2177.579202788642,2,16,40,0,1,0,1,0,1
1107,system,867.5147519110544,1165.4850326884418,8,16,160,1,1,1,0,0,1
1108,system,526.8612008094054,694.6496623133021,8,4,0,0,0,0,1,0,1
1109,system,796.6556568145116,1143.7648716363374,2,2,160,0,0,0,0,0,0
1110,system,2129.450927734357,2723.0840872764416,1,16,10,0,1,0,0,0,1
1111,system,910.6764807699868,1208.4919924220267,8,8,0,0,0,0,1,1,0
1112,system,448.9870219230042,591.0659516141566,8,1,40,1,1,1,1,0,1
1113,system,593.7146067618496,782.7606961278325,8,2,10,0,1,1,1,1,0
1114,system,831.1569638251561,1184.3122241030217,2,4,40,1,0,0,0,0,0
1115,system,905.0534014701107,1292.452118758025,2,2,10,0,0,1,1,1,0
1116,system,1516.9997205734123,1907.3998868226756,1,8,0,1,0,1,1,0,1
1117,system,1227.553599834432,1542.5144604870325,1,4,40,0,0,0,0,1,0
1118,system,853.1110844611421,1220.3177205747756,2,2,0,0,1,0,0,0,0
1119,system,598.7232027053288,851.2505971689843,2,1,40,1,1,1,0,1,1
1120,system,871.5919480322655,1157.1314651992966,8,16,160,0,0,0,0,0,1
1121,system,485.73286962503084,644.4188150628047,4,1,40,0,0,1,0,0,0
1122,system,519.1007494925769,689.9876388346867,4,1,160,0,0,0,1,1,1
1123,system,790.9516077041559,994.5623814844895,1,1,40,1,1,0,0,0,0
1124,system,856.6909661291879,1132.1585149351054,8,8,10,0,0,0,1,0,0
1125,system,495.346734523708,652.5152265026084,4,1,0,1,1,1,0,0,1
1126,system,2277.704360961895,2873.488967234919,1,16,0,0,0,1,1,0,1
1127,system,422.33238983148533,555.0093383130265,8,1,10,0,1,0,0,0,0
1128,system,454.56033372873014,599.9732952919397,4,1,10,1,1,0,0,0,0
1129,system,2589.0418972968837,3268.4970413041697,1,16,160,0,1,0,0,0,0
1130,system,508.24499702446997,672.3277334226466,4,1,40,1,1,1,1,1,1
1131,system,1144.447348594656,1430.7396070114899,1,2,0,0,1,1,0,0,0
1132,system,448.1697502135635,588.85455206394,8,1,0,1,1,1,0,0,1
1133,system,1215.143582820882,1524.8738485254082,1,4,10,0,1,1,0,1,0
1134,system,909.5816493033615,1301.0181656849363,2,4,0,1,1,0,1,0,0
1135,system,522.247273445064,694.0780617646392,4,2,40,1,1,0,0,0,1
1136,system,2819.7040491103885,3567.105133465703,1,16,40,1,0,0,0,1,0
1137,system,580.2228026389253,760.0088473306246,8,2,0,0,0,1,0,0,0
1138,system,824.9221849441458,1031.431895845411,1,1,160,0,1,0,0,1,0
1139,system,662.2070388793118,889.034366041106,4,2,160,0,1,0,1,0,0
1140,system,564.2394862174222,740.2207557249355,8,2,40,1,1,1,1,0,0
1141,system,658.3173036574726,941.4778827653012,2,1,40,0,0,0,1,0,0
1142,system,956.430208206094,1380.7369590314936,2,8,10,0,1,0,0,0,1
1143,system,905.7528200148325,1213.2319916062247,8,16,160,1,0,1,1,0,1
1144,system,832.7079939841519,1193.3149531676174,2,4,40,1,1,1,0,0,0
1145,system,427.93793535226814,564.9369764996625,8,1,10,1,0,0,0,1,1
1146,system,559.304349899217,735.9454602070308,8,2,40,1,1,0,1,0,0
1147,system,606.9039239882684,818.1603990808742,4,2,10,0,0,0,0,0,0
1148,system,787.7226719855574,1128.6558725615796,2,4,160,0,1,1,1,0,1
1149,system,696.4572253226341,929.6548397448539,4,8,10,1,0,0,0,0,1
1150,system,983.3728375433606,1318.7042867241737,8,16,160,0,0,1,0,1,1
1151,system,672.7374100684507,959.0486395022489,2,1,10,1,0,1,1,1,0
1152,system,784.9552021025572,1026.8428789942109,8,8,160,1,0,1,0,0,0
1153,system,890.1566786765977,1123.6466026626076,1,1,0,0,0,0,1,1,1
1154,system,825.8438014983008,1089.4163653553285,8,8,0,1,1,0,0,0,0
1155,system,2264.7577295303154,2876.217121622428,1,16,10,1,0,1,1,0,1
1156,system,3095.6008810996746,3903.420153445898,1,16,0,0,1,1,0,1,0
1157,system,1354.657977580927,1936.5454982655876,2,8,160,0,0,0,0,1,0
1158,system,1091.2970333099274,1370.1942825980816,1,4,0,1,0,1,1,0,1
1159,system,782.5778079032239,1118.1300640691716,2,4,10,0,0,0,0,1,1
1160,system,767.501832008263,1028.084618604108,4,8,0,0,0,1,0,0,1
1161,system,1254.927166938771,1572.7292403814747,1,4,0,0,0,1,1,0,0
1162,system,1033.391652583989,1496.9898507396572,2,8,0,0,1,1,1,0,1
1163,system,768.7257986068055,1100.1415660949542,2,2,160,1,1,1,1,1,1
1164,system,877.6060743330769,1160.774136520401,8,8,160,0,0,0,0,1,0
1165,system,587.3862342833704,780.8091644040919,4,2,10,1,1,1,1,1,1
1166,system,430.24186325067546,568.8225730908664,8,1,40,0,1,0,0,0,1
1167,system,828.3565459250458,1117.5883689280756,4,8,160,1,0,1,0,1,1
1168,system,624.2993688582517,815.0612430296177,8,4,160,0,1,1,1,0,0
1169,system,1589.2313404082083,2323.3694803343747,2,16,40,0,1,0,0,1,1
1170,system,596.1969299315654,801.9549313628648,4,2,0,0,1,0,1,1,1
1171,system,1012.0854406356726,1277.739841428835,1,2,0,1,1,1,1,0,1
1172,system,2547.1547436713954,3241.1508996490334,1,16,10,1,0,1,0,0,0
1173,system,523.0134825705812,695.698657561229,4,1,160,0,0,0,1,1,0
1174,system,1146.0508632659814,1438.4568614071554,1,2,40,1,1,0,1,1,0
1175,system,2181.8206276892106,3166.893932994419,2,16,10,1,0,1,1,1,0
1176,system,1467.7387132643491,2170.9258410423977,2,16,160,0,0,1,1,0,1
1177,system,456.8791952132606,595.515407758397,8,1,160,1,0,1,0,1,1
1178,system,1141.2000112532635,1644.7550873610812,2,8,40,0,1,0,1,1,1
1179,system,886.8282446861192,1109.8602019821342,1,1,0,0,1,0,0,1,1
1180,system,639.9758992194538,911.2612426801272,2,1,40,1,1,0,1,0,0
1181,system,1199.8829464910827,1616.6793934442992,8,16,40,1,1,0,0,1,0
1182,system,548.8461966513814,718.9558706521084,8,4,0,1,0,0,1,1,1
1183,system,799.7205233572984,1090.387185571234,4,4,10,0,0,1,1,1,0
1184,system,520.0806617736114,677.8656013555718,8,2,40,0,1,0,1,1,1
1185,system,1106.147793769827,1385.4723420062962,1,2,40,1,1,0,1,0,0
1186,system,514.8104777335452,681.375218730866,4,1,0,0,1,0,0,1,0
1187,system,1357.4676513670856,1951.0992446918342,2,8,10,0,0,1,1,0,0
1188,system,1138.2532582282106,1644.877075651476,2,8,160,1,0,1,1,1,1
1189,system,856.9533519743838,1159.6464224259514,4,8,40,0,0,1,1,1,1
1190,system,518.250523090296,684.7015763484844,4,1,10,1,0,1,1,1,1
1191,system,2138.944182395917,2694.320574969554,1,16,40,0,0,1,0,0,1
1192,system,1060.2118325232323,1453.80405447117,4,8,160,0,1,1,0,1,0
1193,system,1235.267311096181,1552.4460987607201,1,4,10,1,0,1,1,0,0
1194,system,1150.0541725158596,1437.7157417474339,1,4,160,0,0,0,1,1,1
1195,system,1674.6407117842386,2444.1884597984595,2,16,160,0,1,0,1,1,1
1196,system,538.3914446830014,698.4930560869047,8,2,40,0,0,0,0,0,0
1197,system,1526.7180972099175,1918.3217823930995,1,8,10,0,1,1,1,0,1
1198,system,1632.2838144302232,2040.7327385578624,1,8,160,1,0,0,1,1,1
1199,system,1394.7962861060082,2004.55028722738,2,8,40,1,1,0,1,1,0
1200,system,463.4694929122291,607.126438078469,8,1,10,1,0,1,1,1,1
1201,system,766.7386403083119,1096.2645135926157,2,2,0,0,0,1,1,0,1
1202,system,739.4639039038942,1056.7436415773627,2,2,160,1,1,1,1,0,1
1203,system,845.7956433295185,1141.97425237112,4,8,0,0,1,0,0,1,1
1204,system,1133.4631185530368,1562.8810064999573,4,8,0,0,0,0,1,1,0
1205,system,847.20453405369,1135.4897246239955,8,16,10,1,0,0,0,0,1
1206,system,1026.7886476516637,1290.9198687379176,1,4,160,1,0,1,0,0,1
1207,system,1139.2832384109402,1430.732208762403,1,4,40,1,0,0,1,1,1
1208,system,1163.800608634939,1456.2169595545195,1,2,10,1,0,1,1,1,0
1209,system,864.5120763778614,1084.9845800816643,1,1,160,1,1,0,1,1,0
1210,system,716.7296986578928,944.3260119294459,8,8,160,0,0,1,1,1,1
1211,system,555.0278668402955,733.2337482097489,4,2,160,1,0,1,0,0,1
1212,system,1715.0927157400222,2387.7473064474943,4,16,40,0,0,0,1,1,0
1213,system,773.2127103804875,1108.8516734210348,2,4,10,1,0,0,0,1,1
1214,system,593.7407088278896,776.4790517520202,8,2,160,0,0,1,1,1,0
1215,system,1365.7363586424703,2005.7323389834742,2,16,40,1,1,0,0,0,1
1216,system,1149.1485176086328,1436.7803612862203,1,4,10,1,0,1,1,1,1
1217,system,947.9067521094543,1344.0904262349168,2,4,160,0,0,1,0,1,0
1218,system,889.334450244896,1112.7084442481537,1,1,40,0,0,1,1,0,0
1219,system,519.4106564521112,689.2313616859223,4,1,0,0,0,1,1,0,0
1220,system,802.459885120385,1007.3905756082258,1,1,10,1,1,1,0,1,1
1221,system,656.457197666107,933.0597349862009,2,1,160,1,1,1,1,0,0
1222,system,438.41796159738226,569.1254715945869,8,1,40,0,0,1,0,0,1
1223,system,537.9471087455029,705.3728074986474,8,2,40,0,0,0,0,0,0
1224,system,728.868350982605,1034.6136295842284,2,4,160,1,1,0,0,0,1
1225,system,1080.1539578437714,1356.4394210341663,1,4,0,1,0,0,0,0,1
1226,system,1545.2546296118046,2153.019222237091,4,16,40,0,1,0,0,1,0
1227,system,508.20634460442443,672.4906283069706,4,1,0,1,0,0,1,0,0
1228,system,1627.9249162672165,2259.5066252363213,4,16,10,1,1,0,1,1,0
1229,system,652.2242136000815,878.1780365011014,4,4,40,1,1,1,0,0,0
1230,system,2238.004149913632,3238.3366117236856,2,16,160,0,1,1,1,1,0
1231,system,555.1581234931263,724.8642691548949,8,4,160,0,0,1,0,1,1
1232,system,602.2955875395944,803.0262156254599,4,4,0,1,0,1,0,0,1
1233,system,2135.33458709715,2694.372075131843,1,16,10,0,1,1,0,0,1
1234,system,913.2411389350161,1302.293513141043,2,2,40,0,0,1,1,1,0
1235,system,526.3547239302858,683.5695941298778,8,2,0,0,1,1,1,1,1
1236,system,800.1286301611905,1083.3439709184559,4,8,10,1,0,1,0,1,1
1237,system,569.2523078917723,758.2672560914992,4,2,160,0,1,0,1,0,1
1238,system,1244.3474454879654,1557.7497715058482,1,4,0,0,0,0,1,0,0
1239,system,1136.309195041647,1417.8464361275285,1,4,40,0,1,0,0,0,0
1240,system,516.1471304892821,684.1071316911488,4,1,160,1,0,0,1,1,1
1241,system,1201.7049775122177,1641.43327803876,4,16,0,0,1,1,0,1,1
1242,system,589.4612517356187,786.8476907210189,4,2,160,0,1,1,0,1,1
1243,system,1004.1220173834569,1371.938264754096,4,8,0,1,0,1,1,0,0
1244,system,820.1391482352287,1109.5024820026233,4,8,160,1,1,1,0,1,1
1245,system,1069.6273684501557,1343.4156482015992,1,4,10,1,1,1,0,1,1
1246,system,671.6678328513499,958.8755014544141,2,1,10,0,0,1,1,0,0
1247,system,1195.081224441367,1598.7273845743523,8,16,0,1,1,0,1,0,0
1248,system,2515.8225512504364,3171.1719049648664,1,16,0,0,1,1,0,1,1
1249,system,570.9877848624399,744.8348739740665,8,2,40,1,0,1,1,0,0
1250,system,1025.2657523154346,1484.396585074416,2,8,10,1,0,0,1,0,1
1251,system,1124.777091979971,1405.568326357196,1,4,10,0,1,0,0,0,0
1252,system,705.7776989935857,927.3251001347459,8,8,0,1,0,0,1,1,1
1253,system,1017.4703435897741,1276.6647470383857,1,4,10,0,0,1,0,0,1
1254,system,1863.7260942457794,2701.040460529696,2,16,160,0,0,1,0,0,0
1255,system,502.97666883461557,656.0588763482581,8,2,10,1,0,0,1,0,1
1256,system,730.0841264724077,1041.9393889821577,2,2,40,1,1,1,1,0,1
1257,system,717.1836843489606,944.8685123264745,8,8,40,1,0,1,1,1,1
1258,system,905.5881633757486,1228.3682688449444,4,8,40,1,0,1,0,0,0
1259,system,520.7691922187072,687.2733241895386,8,2,40,1,0,1,1,1,1
1260,system,612.2145295142366,829.9573322857892,4,4,40,1,0,1,0,1,1
1261,system,522.9763388633032,694.964275404882,8,4,10,1,0,1,0,1,1
1262,system,1291.2097530364028,1868.3269733393008,2,8,10,1,1,1,0,1,0
1263,system,1034.0410499572665,1317.5035645659837,1,2,160,0,0,1,1,0,1
1264,system,1057.2534170150668,1331.3645795839814,1,2,0,1,0,1,0,1,1
1265,system,612.1057419776125,824.6525085150993,4,4,40,0,0,1,1,0,1
1266,system,682.3633646964199,927.3860154733043,4,2,0,1,1,1,1,1,0
1267,system,559.2309536933192,760.1800191755734,4,4,40,0,1,0,0,0,1
1268,system,1257.250888347456,1696.1229136145644,8,16,40,0,0,1,1,0,0
1269,system,564.3735046386028,764.239218395506,4,4,40,0,1,1,0,0,1
1270,system,655.7233157157311,953.157605057005,2,1,0,0,1,0,0,1,0
1271,system,1664.8318257331707,2126.5605420929987,1,8,10,0,1,1,0,0,0
1272,system,1062.9168009757905,1359.3204471059855,1,2,160,1,0,1,1,1,1
1273,system,466.13367271416934,619.2286135801935,8,1,0,0,0,1,1,1,0
1274,system,847.8417048453254,1163.1101827106986,4,8,40,0,1,1,1,1,1
1275,system,1479.4331765173679,2199.4013664502304,2,16,0,0,0,1,0,0,1
1276,system,599.9653105735233,863.3741789673257,2,1,40,1,1,1,0,1,0
1277,system,659.1177992819921,898.3153908295196,4,2,0,1,0,0,0,0,0
1278,system,1049.8346557615962,1452.2824898029764,4,8,40,0,0,1,1,0,0
1279,system,3115.7408013343547,3945.7439970042933,1,16,0,0,0,1,0,1,0
1280,system,1352.6236486433872,2001.383387584619,2,16,10,1,1,0,0,0,1
1281,system,497.6392769812901,658.2444270065927,8,2,160,0,0,1,0,0,1
1282,system,1155.4367089271448,1452.3687872931675,1,4,0,0,0,0,1,1,1
1283,system,1011.8975458144348,1452.3444352500615,2,4,0,0,0,1,0,1,0
1284,system,519.3367996215115,685.6616190717825,8,2,40,0,0,0,1,1,1
1285,system,623.0080142020314,822.7640699007719,8,4,0,0,0,0,1,0,0
1286,system,1310.2374649046085,1768.3850288830681,8,16,40,1,1,1,1,1,0
1287,system,824.9751567840507,1056.7116565437873,1,1,160,1,0,1,0,0,0
1288,system,1275.997004985714,1840.0022640488446,2,8,10,1,1,0,0,1,0
1289,system,673.37839603418,969.4889214673029,2,1,0,0,0,1,0,0,0
1290,system,1030.2246842383022,1401.997795863138,4,16,0,0,0,1,1,0,1
1291,system,770.2906508444827,1055.8773449568064,4,4,10,1,0,0,1,1,0
1292,system,899.8752422332688,1147.5521427082383,1,1,10,0,1,1,1,1,1
1293,system,744.7068309782964,1002.7331310664559,4,8,40,1,1,0,1,0,1
1294,system,555.5374445914438,729.0931198812325,8,4,10,1,0,1,1,1,1
1295,system,772.6313285826964,1114.878330783228,2,4,0,1,1,1,1,0,1
1296,system,487.0752334594156,655.3056364276115,4,1,160,1,1,1,0,0,0
1297,system,1458.3660888670706,2171.22904688479,2,16,0,1,1,1,1,0,1
1298,system,650.1858925818493,861.9211420793741,8,4,160,0,0,0,1,1,0
1299,system,731.8628621100569,1013.1604302255992,4,4,160,1,0,0,0,1,0
1300,system,834.0642666815672,1142.5842561068198,4,8,40,1,1,1,1,1,1
1301,system,956.5376105307334,1301.1360844425274,4,16,40,1,0,0,0,0,1
1302,system,2273.425521373729,2913.621481666446,1,16,0,0,1,0,0,0,1
1303,system,651.3938941954666,857.5216116870646,8,4,0,0,0,0,0,1,0
1304,system,2510.8813600539947,3177.446451704144,1,16,40,0,1,1,1,1,1
1305,system,679.1517958640139,907.5883441649879,8,8,10,0,1,1,0,1,1
1306,system,1317.5814681051395,1777.1255877572607,8,16,0,1,0,1,0,1,0
1307,system,667.4922065734244,960.9493732097818,2,1,10,0,0,0,1,0,0
1308,system,864.3081831931994,1108.8694565033588,1,1,160,1,1,1,1,0,1
1309,system,776.6265902518547,1124.4573760005567,2,2,10,1,0,1,1,1,1
1310,system,841.3927488326322,1227.5642403921076,2,2,40,1,0,0,1,0,0
1311,system,1147.5855979919336,1471.3797105791523,1,4,160,1,0,1,1,1,1
1312,system,1789.8316893577426,2280.8531483375805,1,8,40,1,1,1,1,0,0
1313,system,1013.2582378386224,1400.4473971678392,4,8,10,1,0,1,1,0,0
1314,system,459.1640338897077,610.5111316994345,8,1,160,1,0,0,1,1,0
1315,system,450.52966070168935,605.3349118962021,8,1,10,0,1,0,1,0,1
1316,system,1359.1969366072533,2010.3558620084996,2,16,40,1,1,0,0,0,1
1317,system,520.752486228875,701.4807298464824,4,1,40,1,0,1,1,1,0
1318,system,475.4104204177246,643.6010011145522,4,1,10,1,0,0,0,1,0
1319,system,1004.8913040160344,1457.3998923553197,2,4,160,0,0,1,1,1,0
1320,system,672.6693511008456,920.9827200472323,4,2,160,0,1,1,0,1,0
1321,system,1193.6856384275939,1644.8118913469782,4,16,40,0,1,0,1,1,1
1322,system,1474.9472494124193,2186.696604258642,2,16,160,0,1,1,1,0,1
1323,system,799.4763021468428,1162.1992370810963,2,4,160,0,0,1,1,0,1
1324,system,638.8327322005697,918.2710212311093,2,1,160,0,0,1,0,1,0
1325,system,2267.4424371717796,3320.094246965386,2,16,40,0,0,1,1,1,0
1326,system,599.2672038077542,812.7782864744116,4,2,160,0,1,1,1,1,1
1327,system,1779.5781035423129,2281.3306660626135,1,8,40,1,1,0,1,0,0
1328,system,886.3164172172471,1141.0188673712807,1,1,160,1,0,1,1,1,1
1329,system,1018.8601551055822,1305.0488537161084,1,2,0,1,0,0,1,0,1
1330,system,1466.207603454418,2042.1002706556287,4,16,40,1,1,1,1,0,0
1331,system,955.8734064100944,1305.7553048713944,4,16,10,0,0,0,0,0,1
1332,system,1459.1185860632786,2120.8555365229577,2,8,0,0,1,1,1,1,0
1333,system,551.0693650244913,734.1166209822685,8,2,40,1,0,0,0,1,0
1334,system,463.4476566314114,625.9468253427115,4,1,40,1,1,0,0,0,0
1335,system,1201.06876802435,1748.3914280785789,2,8,10,0,1,1,0,0,0
1336,system,671.2958850859986,984.7108140048363,2,1,160,0,0,1,1,1,1
1337,system,3100.8435378074387,3950.2835250902663,1,16,0,0,0,0,0,1,0
1338,system,1659.5143609046795,2111.6685629730423,1,8,40,0,1,0,0,0,0
1339,system,643.8471994399299,872.2538338451933,4,2,160,0,0,1,0,0,0
1340,system,849.6062645911452,1236.1904390810803,2,4,160,0,0,1,1,1,1
1341,system,1268.2050275802508,1609.8104247721433,1,4,40,1,1,0,1,1,0
1342,system,577.4383831023379,762.6706919355862,8,2,40,0,0,1,1,0,0
1343,system,791.1006598471934,1136.027684825832,2,4,40,0,0,0,0,1,1
1344,system,1170.9923186300641,1568.5245131380082,8,16,160,0,0,1,0,0,0
1345,system,763.0950922964978,1028.1701094825798,8,8,10,1,0,1,0,0,0
1346,system,1147.279696464529,1449.4690011664977,1,2,10,0,0,1,1,0,0
1347,system,1004.0765624045043,1366.4963849338042,4,16,0,1,1,0,1,0,1
1348,system,787.2037549017948,1081.9319915888702,4,4,160,0,1,1,1,1,0
1349,system,835.994484424584,1076.8294471715624,1,1,160,0,0,1,0,0,1
1350,system,830.4849057197501,1049.95088961793,1,1,40,0,0,0,0,1,0
1351,system,454.6500420569772,599.5927498685411,8,1,0,0,1,0,0,0,0
1352,system,638.3573040961631,916.5363339148698,2,1,10,1,1,1,1,0,1
1353,system,1020.7712001799339,1403.866277360522,4,8,40,0,1,0,1,0,0
1354,system,868.8446154594347,1117.797752144761,1,1,160,1,0,0,1,0,0
1355,system,986.1561355589495,1348.3642073570504,8,16,10,1,1,0,1,1,1
1356,system,1084.945659637442,1376.840781720487,1,4,10,1,0,1,0,1,1
1357,system,841.3200302122989,1141.6804855839116,4,8,40,1,0,0,1,1,1
1358,system,892.5162620544359,1127.2922981735692,1,1,40,0,0,1,1,0,0
1359,system,1137.8590035438442,1439.1131058310666,1,4,0,1,0,0,0,1,1
1360,system,770.1306371688163,1107.3353708766447,2,4,0,1,1,0,1,0,1
1361,system,998.0919294355956,1339.1834976204957,8,16,10,1,0,1,1,1,1
1362,system,667.7882046698929,954.8485205440437,2,1,10,1,0,0,1,1,1
1363,system,685.0251278876677,970.7664656673268,2,2,160,1,1,0,0,0,1
1364,system,1812.9444079398957,2282.8101130449318,1,8,10,0,1,0,0,1,0
1365,system,1413.3835339545176,2040.3005240322311,2,8,40,1,0,0,1,1,0
1366,system,1004.154441356522,1345.820281462641,8,16,40,0,1,1,1,1,1
1367,system,1470.8178925513039,2162.952831071128,2,16,0,1,0,1,1,0,1
1368,system,1083.543214320989,1447.2825625681396,8,16,40,1,0,0,0,0,0
1369,system,1944.7749786375516,2838.7315328629547,2,16,40,1,0,0,1,0,0
1370,system,791.967802524498,1131.0763355259085,2,2,160,0,0,0,1,1,1
1371,system,872.7047972679064,1093.2446526093922,1,1,10,0,1,0,1,0,1
1372,system,752.7302489279738,1006.3791289633398,4,8,160,1,0,0,1,0,1
1373,system,816.9825639724662,1026.1414378700438,1,1,40,1,0,0,0,1,0
1374,system,2416.400973319987,3047.3925101003842,1,16,40,1,0,1,0,1,1
1375,system,2525.6568017005707,3180.658315156405,1,16,10,0,1,1,1,1,1
1376,system,1311.400999545949,1885.3160812162312,2,8,0,1,0,0,0,0,0
1377,system,522.862080573966,690.3295049941138,4,1,0,0,0,1,0,0,1
1378,system,1039.8151741026948,1499.358227988354,2,8,0,0,1,1,0,0,1
1379,system,1635.3329730033738,2054.6587409018084,1,8,40,1,0,0,0,0,0
1380,system,990.2194728849983,1332.2891789460123,8,16,40,1,1,1,1,1,1
1381,system,891.4368181228563,1121.9268480557646,1,1,0,0,1,1,1,1,0
1382,system,492.4106826781581,650.4572079519785,8,2,10,0,1,1,0,1,1
1383,system,1162.0364661216638,1456.6870579249924,1,4,40,0,0,1,1,1,1
1384,system,1209.5030498504536,1515.6043329414283,1,4,10,1,1,0,1,0,0
1385,system,885.9837794303819,1108.449623409269,1,1,160,0,1,0,1,1,0
1386,system,902.2866926192501,1284.5806740970124,2,2,0,0,0,0,1,1,0
1387,system,706.2577934264243,945.1213816632942,4,8,40,1,0,0,0,0,1
1388,system,839.9632034301051,1202.108988327826,2,4,40,0,1,0,1,1,1
1389,system,686.9684200286099,926.2137983445291,4,4,160,1,0,1,0,0,0
1390,system,469.9757733344444,626.4184955325755,4,1,40,1,1,0,0,1,0
1391,system,1006.291032314292,1257.3585051354723,1,2,160,1,0,1,0,1,1
1392,system,1084.1723275183772,1560.6335603444609,2,8,40,0,0,0,0,1,1
1393,system,713.1429176329605,940.9542427305269,8,8,0,0,1,0,1,1,1
1394,system,833.6927762030547,1132.68971424549,4,8,160,1,1,1,1,1,1
1395,system,1525.165768623339,1930.4350575295357,1,8,40,0,1,1,1,0,1
1396,system,1456.2474122045714,2019.1641279638225,4,16,160,1,0,0,1,0,0
1397,system,519.7012038230175,684.1976459051008,8,2,0,1,0,1,1,1,1
1398,system,735.2843523024852,1063.0563135551572,2,2,10,1,1,0,1,0,1
1399,system,1039.653247833243,1324.8988482578284,1,2,40,0,1,0,0,0,0
1400,system,1034.1443099974706,1510.0585666319205,2,8,10,0,1,0,1,0,1
1401,system,1984.3867096900772,2524.3569572635824,1,8,40,0,0,1,1,1,0
1402,system,522.1014857291458,688.3593554503517,8,2,0,0,1,0,1,1,1
1403,system,882.9959840773467,1208.7811295046383,4,8,10,1,1,1,0,0,0
1404,system,989.7983884810061,1326.3358784569648,8,16,160,1,1,1,1,1,1
1405,system,512.8749694823518,677.0907483793729,8,2,40,1,1,0,1,1,1
1406,system,2511.6345548629547,3193.5491598742146,1,16,160,0,0,0,1,1,1
1407,system,853.2145180701073,1127.9534507383619,8,8,40,0,0,0,0,1,0
1408,system,542.8250374793319,712.5160531681576,8,4,160,0,1,0,0,1,1
1409,system,918.4873371123527,1327.5231145809614,2,4,0,1,0,0,0,0,0
1410,system,757.7711153029429,1024.203571602114,4,8,0,1,0,1,0,0,1
1411,system,626.6568460463952,897.8668752783879,2,1,160,0,1,1,0,1,1
1412,system,788.9574131964926,1139.4164170969966,2,4,10,0,1,1,1,0,1
1413,system,997.5863771437255,1348.562810298849,8,16,0,1,0,0,1,1,1
1414,system,498.91677951806815,663.992971062632,4,1,160,0,1,0,0,1,0
1415,system,486.29101657861685,648.1971333610545,4,1,160,1,1,1,0,0,0
1416,system,503.6078615187919,661.4149664521686,8,2,0,1,0,0,1,0,1
1417,system,576.9808626174181,771.2891361126048,4,2,160,0,0,0,1,0,1
1418,system,2854.503740787482,3648.3003243112357,1,16,0,0,1,1,1,0,0
1419,system,699.1930055617444,948.6055026822276,4,2,10,0,1,1,1,1,0
1420,system,905.2916445730867,1211.7825531444828,8,16,0,0,1,0,0,0,1
1421,system,3087.0134749412277,3906.4697868056232,1,16,0,0,0,0,1,1,0
1422,system,993.0898323057737,1326.4117388080222,8,16,40,1,1,1,1,1,1
1423,system,541.6194691657273,711.8226903884035,8,4,160,1,1,0,1,1,1
1424,system,2855.0622849464175,3600.915998248991,1,16,10,0,0,0,1,0,0
